cluster,first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id,members
831,Chen,Ahmed,,4423768340,227 Park Avenue,Durham,TS26 8XX,01743499166,family medicine,R0005679,1
841,Lucy,Khan,,5115042820,195 Park Ave,Newcastle,TS15 5XX,(3782) 8061152,general practice,R0005378,1
843,Fatiam,Williams,,,218 Victoria Road,Newcastle,TS16 2XX,05928286957,paediatrics,R0006323,1
845,Chen,Brown,,8783474980,242 Station Road,York,TS21 5XX,65133329134,paediatrics,R0004257,1
852,Chen,Sharma,,1689479842,243 Station Road,Leeds,TS29 6XX,87476732129,cardiovascular medicine,R0001671,2
857,David,Ahmed,,1016813332,32 High Street,York,TS11 3XX,29642880960,cardiovascular medicine,R0000096,1
858,A.,Davies, MD,,151 High Street,Middlesbrough,TS17 4XX,26430111669,family medicine,R0007112,1
863,Rajehs,Williams, MD,4124645522,15 church lane,Middlesbrough,TS20 5XX,(3336) 7140423,cardiovascular medicine,R0000157,2
864,Lcuy,Khan, MD,,286 High St,Leeds,TS11 4XX,7229 089 3614,cardiology,R0006927,1
865,Aisha,Brown,,6470193327,2 High Street,Durham,TS20 6XX,01896055474,family medicine,R0007150,2
868,Lucy,Smith,,5871835433,88 Victoria Road,Durham,TS29 3XX,25603405185,orthopedics,R0004055,1
873,Oamr,Patel, Dr,,297 victoria road,Newcastle,TS11 1XX,20553749702,cardiovascular medicine,R0000696,1
876,Mohammed,Smith,,0364642779,224 Victoria Road,Leeds,TS21 3XX,86820159684,ortho surgery,R0000712,1
877,Amara,Nguyen,,0284381118,43 High Street,Durham,TS4 6XX,42167555838,pediatrics,R0007145,1
882,Mohammed,Khan,,9814751332,130 Victoria Road,Leeds,TS21 8XX,77117774502,paediatrics,R0000447,1
884,Rajesh,Taylor,,0209823895,99 Park Avenue,Newcastle,TS16 3XX,88785501898,paediatrics,R0005816,1
888,Omar,Evans,,6428828632,45 Church Lane,Middlesbrough,TS10 6XX,41168616255,cardiovascular medicine,R0002683,1
897,Aisha,Wilson,,2974148511,171 Victoria Road,York,TS20 3XX,04636432227,family medicine,R0000624,1
898,Priya,Nguyen,,8179841533,108 Park Avenue,York,TS3 5XX,91915097906,gp,R0004961,1
899,Grace,Taylor,,0389360260,143 Park Avenue,Newcastle,TS3 5XX,36806154576,pediatrics,R0002845,1
900,Chen,Jones,,9648673308,294 Station Road,Middlesbrough,TS3 4XX,48680023089,pediatrics,R0003127,1
903,Priya,Brown,,8473695760,284 High Street,Durham,TS11 4XX,47990778454,family medicine,R0001669,2
909,James,Smith,,1474758330,164 Station Road,Middlesbrough,TS6 8XX,56365975769,cardiovascular medicine,R0002543,1
915,Wei,Khan, MD,7408324342,91 high st,Durham,TS22 8XX,1147 665 9304,general practice,R0006134,2
917,Omar,Ali,,0437729177,34 High Street,Durham,TS8 3XX,07857357461,family medicine,R0001175,2
919,John,Wilson,,0224841119,294 Station Road,Leeds,TS15 5XX,88284151317,orthopedics,R0006610,1
922,Sarah,Patel,,9258983803,214 High Street,York,TS26 7XX,91774019269,cardiology,R0000763,2
924,Amara,Nguyen, Jr,,297 high st,Newcastle,TS13 7XX,57794958716,orthopaedics,R0000476,1
925,David,Williams,,5424079567,215 Church Lane,Newcastle,TS9 6XX,22474834564,cardiology,R0004163,1
927,James,Williams,,2405253949,70 Victoria Road,Durham,TS9 7XX,28250518292,paediatrics,R0006568,3
930,Rajesh,Ahmed,,9370600337,296 Victoria Road,Newcastle,TS19 2XX,64558395698,cardiology,R0002417,1
932,Grace,Thomas,,9181597905,133 High Street,Durham,TS6 2XX,28385127824,family medicine,R0006598,1
938,Grace,Ali,,5719937059,137 High Street,Newcastle,TS29 5XX,72474089561,general practice,R0003961,1
939,Aisha,Sharma,,5436580255,223 Victoria Road,Durham,TS1 4XX,88841283704,ortho surgery,R0001385,1
940,Omar,Smith,,9211272250,299 Station Road,York,TS19 2XX,16249089924,general practice,R0006174,2
942,Chen,Taylor,,5599171054,42 Church Lane,Middlesbrough,TS19 5XX,03197408357,orthopaedics,R0003208,1
947,Rajesh,Patel,,9040946823,221 Park Avenue,Newcastle,TS6 4XX,21141615241,cardiology,R0004161,2
949,Grace,Smith,,5516197138,33 High Street,Leeds,TS21 5XX,21340642988,paediatrics,R0004734,1
954,Omar,Nguyen,,2967717221,118 High Street,Newcastle,TS10 4XX,47558479602,paediatrics,R0000561,1
955,Sarah,Ahmed,,,53 Church Ln,Newcastle,TS16 1XX,4293 959 5164,ortho surgery,R0001940,1
956,Fatima,Jones,,5175633666,135 High Street,Middlesbrough,TS9 4XX,55008508364,pediatrics,R0003316,1
957,E.,Jones,,6665321154,131 Church Ln,Newcastle,TS19 5XX,94393501049,gp,R0001375,2
964,David,Roberts,,9881807107,153 Station Road,Newcastle,TS9 6XX,68853569104,pediatrics,R0002676,1
968,James,Ahmed,,2464776552,128 Church Lane,York,TS28 3XX,71092623720,cardiovascular medicine,R0006437,2
969,Omar,Sharma,,3311966281,256 Victoria Road,York,TS10 7XX,42676434839,general practice,R0001593,1
973,Grace,Sharma,,3271323900,227 Church Lane,York,TS29 3XX,56638340992,cardiovascular medicine,R0003422,1
976,Elena,Ali, Jr,,103 Victoria Rd,Newcastle,TS11 3XX,0477 130 3924,paediatrics,R0005658,1
977,Aisha,Sharma,,7518101324,207 Victoria Road,Middlesbrough,TS29 3XX,20292850404,orthopaedics,R0005710,1
981,Chen,Khan,,9001183966,269 High Street,Middlesbrough,TS4 5XX,84571761339,pediatrics,R0006305,1
988,Rajesh,Sharma, Jr,,25 Station Road,Durham,TS23 3XX,8301 849 7037,cardiovascular medicine,R0001321,1
993,Sarah,Williams,,6697499218,125 Victoria Road,Newcastle,TS14 7XX,77627885072,cardiology,R0001883,1
997,Grace,Roberts,,1838542022,214 Church Lane,Durham,TS21 7XX,42338682287,cardiology,R0005457,1
1006,Elena,Patel,,9238055790,133 Station Road,Leeds,TS24 4XX,42565688593,general practice,R0003475,1
1009,James,Ahmed, Dr,0792283208,159 Victoria Road,Middlesbrough,TS18 4XX,96757566782,paediatrics,R0000518,1
1010,Sarah,Thomas,,2240780659,87 Park Avenue,Newcastle,TS24 5XX,96841615782,cardiovascular medicine,R0004302,2
1012,Grace,Jones,,3344183766,178 Victoria Road,Middlesbrough,TS10 3XX,90350180133,gp,R0005924,1
1013,Sarah,Brown,,0028421248,154 High Street,Middlesbrough,TS2 8XX,93331693222,orthopedics,R0006084,1
1014,Priya,Tyalor,,4407276536,205 Park Ave,Newcastle,TS8 8XX,95321914468,general practice,R0000378,1
1015,Fatima,Wilson,,7711135640,230 Church Lane,York,TS26 3XX,05748239685,cardiology,R0006176,1
1019,Rajesh,Sharma,,5045382158,242 Station Road,Middlesbrough,TS29 4XX,16392552416,cardiovascular medicine,R0000199,1
1021,Elena,Ahmed,,5098071441,169 Church Lane,York,TS10 6XX,29824745705,cardiovascular medicine,R0006851,1
1026,M.,Ali,,6629396473,114 Station Rd,Newcastle,TS21 4XX,(9666) 2599360,paediatrics,R0005455,1
1027,Aisha,Evans,,5403154986,41 Victoria Road,Leeds,TS4 5XX,09186255745,cardiology,R0002943,1
1038,Elena,Taylor, Jr,8856848630,267 church ln,York,TS21 6XX,62149893360,paediatrics,R0006600,2
1042,James,Davies,,4162297154,117 High Street,Middlesbrough,TS26 1XX,59364622515,family medicine,R0004865,1
1043,Omar,Ali,,6254430250,170 High Street,York,TS29 2XX,03087115469,orthopaedics,R0002799,1
1044,M.,Roberts, Dr,6826755435,240 Church Ln,Leeds,TS9 5XX,16705607534,cardiology,R0001242,1
1058,Lucy,Evans,,8986806939,2 Church Lane,York,TS9 1XX,87491746066,ortho surgery,R0001038,1
1061,David,Roberts,,9956776937,104 Park Avenue,Durham,TS27 1XX,88825005927,cardiology,R0003204,1
1062,John,Taylor,,9425342538,246 Church Lane,Middlesbrough,TS23 5XX,51570501858,general practice,R0006106,3
1063,Omar,Taylor,,1580085566,214 Church Lane,Durham,TS14 2XX,73831819642,pediatrics,R0002571,1
1065,Jaems,Jones, Jr,0690651679,152 High St,Middlesbrough,TS16 7XX,13462212979,cardiology,R0003916,2
1066,John,Patel, MD,9707594533,272 Park Ave,Newcastle,TS26 7XX,6537 328 5389,gp,R0000324,2
1067,Wei,Smith,,5192386397,13 High Street,Newcastle,TS1 5XX,18843297169,paediatrics,R0005908,1
1069,Amara,Jones,,0969256365,122 Victoria Road,Newcastle,TS27 5XX,07466017528,cardiovascular medicine,R0004248,1
1071,Sarah,Davies,,6889033322,252 Victoria Road,Newcastle,TS20 5XX,46845992220,paediatrics,R0002114,1
1072,Omar,Roberts,,3578477788,38 Church Lane,Leeds,TS29 4XX,99015060846,cardiology,R0003268,1
1074,Omar,Williams,,8758525415,275 Victoria Road,Newcastle,TS21 4XX,89877473986,ortho surgery,R0003660,2
1080,Sarah,Davies,,4178511455,265 Station Road,York,TS9 6XX,76090905106,gp,R0000087,3
1081,Mhoammed,Jones, Dr,2274415974,129 High St,Newcastle,TS4 1XX,77899907711,gp,R0000734,1
1089,Omar,Wilson,,4455321325,50 Victoria Road,Middlesbrough,TS9 1XX,97247952666,pediatrics,R0000547,3
1090,Chen,Taylor,,2481412046,196 Church Lane,Middlesbrough,TS4 4XX,11936473385,ortho surgery,R0005733,1
1099,Wei,Williams,,5598895875,25 Victoria Road,Middlesbrough,TS12 5XX,76918414504,cardiology,R0004832,1
1100,Chen,Ahmed,,5721265440,140 High Street,Middlesbrough,TS8 5XX,96686278215,family medicine,R0006846,1
1101,Priya,Ahmed,,5034760690,128 Victoria Road,Middlesbrough,TS19 3XX,78888347155,ortho surgery,R0000937,1
1102,Chen,Ali,,2152660715,268 Church Lane,Middlesbrough,TS6 5XX,44766782949,family medicine,R0004314,1
1103,Chen,Ali, MD,2325875474,29 Victoria Road,York,TS19 4XX,49556327304,orthopaedics,R0002348,1
1109,Aisha,Patel,,9293355833,59 Station Road,York,TS1 5XX,53803387436,paediatrics,R0007340,2
1113,Grace,Evans,,9047196404,192 Victoria Road,Durham,TS22 2XX,31794096432,orthopedics,R0007061,1
1114,Mohamemd,Williams, Dr,3141038989,175 Park Ave,Durham,TS1 4XX,4457 707 3592,paediatrics,R0003621,2
1116,Amara,Williams,,1209938491,117 Station Road,Newcastle,TS8 4XX,57415087220,general practice,R0000478,1
1117,A.,Nguyen,,4233906771,53 Church Ln,Leeds,TS12 1XX,00942743136,general practice,R0001430,2
1120,Amara,Ahmed,,8142167801,160 Church Lane,Newcastle,TS28 7XX,98356387547,orthopedics,R0001728,2
1124,Priya,Sharma,,0524298790,42 High Street,Middlesbrough,TS6 8XX,85693049565,pediatrics,R0007296,1
1128,Rajesh,Williams,,7957905951,221 High Street,Leeds,TS3 2XX,03116114106,paediatrics,R0006029,1
1132,Fatmia,Sharma,,,70 Park Ave,Leeds,TS1 7XX,(0414) 4589394,pediatrics,R0001142,1
1133,Amara,Brown,,9422142525,14 Park Avenue,Durham,TS26 1XX,04572466551,pediatrics,R0002183,1
1134,Rajesh,Nguyen,,1069850544,96 Church Lane,York,TS21 2XX,00457459763,cardiology,R0001421,1
1136,Grace,Ahmed,,1846703646,278 Church Lane,Middlesbrough,TS9 4XX,30028989961,pediatrics,R0002821,1
1142,Elena,Jones,,6861435598,240 Church Lane,Middlesbrough,TS6 2XX,51116294658,pediatrics,R0003378,2
1144,Amara,Ali,,5623111805,205 Church Lane,Middlesbrough,TS25 5XX,11764400532,pediatrics,R0001402,1
1146,Lucy,Sharma,,0467247576,240 High Street,Leeds,TS24 6XX,82024111138,orthopaedics,R0003269,1
1147,Fatima,Jones,,6162519364,60 Church Lane,York,TS3 7XX,62083979610,cardiology,R0001287,1
1153,Amara,Khan,,7728622055,170 High Street,Durham,TS9 2XX,15956868516,cardiovascular medicine,R0003946,2
1155,Fatima,Davies,,5269069432,4 Station Road,Leeds,TS23 2XX,29924421060,orthopaedics,R0001480,1
1159,Amara,Sharma,,0080794379,56 High Street,Newcastle,TS28 2XX,07060620015,general practice,R0000247,2
1161,Omar,Patel,,9604829423,242 Church Lane,Durham,TS27 2XX,95193660263,orthopedics,R0000296,1
1162,Amara,Nguyen,,5367602193,93 Church Lane,Newcastle,TS29 2XX,87616645261,orthopedics,R0001565,1
1167,C.,Roberts, Jr,8284179801,213 Park Avenue,Middlesbrough,TS14 2XX,(9936) 1098001,family medicine,R0004329,1
1170,Rajesh,Jones,,4433172439,196 Church Lane,Leeds,TS29 7XX,71811300035,pediatrics,R0004727,1
1172,Fatima,Taylor,,9049536286,1 Station Road,Middlesbrough,TS19 8XX,96983818959,cardiology,R0003527,1
1174,James,Taylor,,0631151509,150 High Street,Newcastle,TS29 8XX,88517528483,ortho surgery,R0005874,1
1177,Amara,Davies,,7195713950,296 Church Lane,Newcastle,TS3 2XX,44115507399,orthopaedics,R0004119,1
1180,Wei,Smith,,8082697725,108 Park Avenue,York,TS2 8XX,19907628129,gp,R0000681,1
1182,A.,Williams, Jr,4209515787,241 Station Road,Newcastle,TS23 4XX,79066843244,paediatrics,R0004376,2
1184,Priya,Sharma,,,57 High St,Middlesbrough,TS3 7XX,2899 591 8133,family medicine,R0007457,1
1185,Amara,Ahmed,,3751460051,169 Church Lane,Middlesbrough,TS25 5XX,69618468489,family medicine,R0004803,1
1186,Mohammed,Ahmed,,8994885016,189 Victoria Road,Newcastle,TS8 8XX,84346813194,general practice,R0001732,1
1198,Aisha,Evans, MD,0504770259,24 Victoria Road,Leeds,TS10 3XX,43967864403,pediatrics,R0006203,1
1200,Chen,Smith,,6541635285,267 Church Lane,Newcastle,TS3 2XX,14186432954,general practice,R0006095,2
1201,Grace,Davies,,6799231546,242 Park Avenue,York,TS1 6XX,19043806872,pediatrics,R0004763,1
1203,Rajesh,Jones,,8999152034,14 Station Road,Middlesbrough,TS12 2XX,04098914853,ortho surgery,R0001452,1
1206,Grace,Ali,,7215164513,299 Park Avenue,Durham,TS27 7XX,92355412392,paediatrics,R0006514,1
1208,Chen,Brown,,7869402176,176 Station Road,York,TS26 3XX,81020044212,ortho surgery,R0006219,2
1210,Fatima,Brown,,5599422410,242 Station Road,Leeds,TS22 8XX,32383545591,orthopaedics,R0006536,1
1212,Mohammed,Roberts,,5453410660,219 Station Road,Durham,TS5 8XX,33673053241,paediatrics,R0005472,1
1219,Rajesh,Roberts,,1958882108,206 Park Avenue,Newcastle,TS10 5XX,06968541263,cardiology,R0003950,2
1222,Chen,Roberts,,5279236620,291 Victoria Road,Durham,TS11 2XX,71335668232,ortho surgery,R0007322,1
1223,Aisha,Smith, MD,0785392490,175 Victoria Rd,Newcastle,TS15 8XX,16832558308,paediatrics,R0005897,2
1227,Fatima,Smith,,3026799192,8 Victoria Road,Newcastle,TS27 5XX,74042112798,orthopaedics,R0002751,1
1232,Rajesh,Ahmed,,1197534933,103 Church Lane,Middlesbrough,TS4 8XX,63540715244,pediatrics,R0003551,1
1235,Omar,Patel,,4490029074,167 Victoria Road,Leeds,TS15 4XX,33719808592,cardiovascular medicine,R0005409,2
1236,Aisha,Sharma, MD,3585800423,223 victoria rd,Leeds,TS2 7XX,(2579) 3948126,ortho surgery,R0001467,1
1238,Amara,Taylor, Jr,2848455668,43 High Street,Newcastle,TS4 8XX,85668993318,paediatrics,R0005028,1
1240,Fatima,Nguyen,,2347975914,212 Station Road,Middlesbrough,TS12 7XX,38672823762,cardiology,R0001562,2
1241,Mohammed,Smith,,3772383247,195 Church Lane,York,TS21 7XX,64772673260,cardiology,R0004013,1
1245,Rajesh,Brown,,4723359952,213 Victoria Road,Leeds,TS11 8XX,24936094654,orthopaedics,R0001302,1
1247,John,Taylor,,3882538986,11 Victoria Road,York,TS19 3XX,79562130967,orthopedics,R0005471,1
1249,Grace,Smith,,6239174449,93 Church Lane,Leeds,TS1 2XX,11949521710,pediatrics,R0002977,1
1253,W.,Wilson,,,249 church ln,Newcastle,TS19 6XX,(1205) 0687567,cardiovascular medicine,R0005072,1
1254,F.,Wilson,,3803721781,77 Park Avenue,Newcastle,TS5 8XX,46227599678,cardiology,R0003539,1
1255,Rajesh,Wilson,,8658937270,52 Station Rd,Leeds,TS24 4XX,(1931) 5066924,paediatrics,R0004063,1
1256,Priya,Brown,,6098605807,171 Victoria Road,Middlesbrough,TS7 6XX,97565570207,ortho surgery,R0000921,1
1257,John,Khan,,4177584112,22 Station Road,Leeds,TS7 5XX,16365942564,cardiovascular medicine,R0000322,1
1258,Aisha,Jones,,3286553865,218 Park Avenue,Durham,TS12 6XX,76110215902,pediatrics,R0002576,1
1260,Mohammed,Taylor,,5528645237,198 High Street,Middlesbrough,TS5 8XX,89332779299,orthopedics,R0004357,1
1261,James,Ali,,2087246832,72 High Street,Newcastle,TS24 8XX,72224964784,paediatrics,R0002344,1
1265,G.,Patel, Dr,9260198218,141 Victoria Road,Middlesbrough,TS24 5XX,(1361) 5032691,ortho surgery,R0000231,1
1274,Rajesh,Thomas,,8911606175,235 Victoria Road,Newcastle,TS10 1XX,55466692526,cardiology,R0006077,1
1278,John,Thomas,,5346740457,206 Victoria Road,Durham,TS8 1XX,21621547900,ortho surgery,R0003541,1
1279,Priya,Nguyen,,3158706319,66 Church Lane,Newcastle,TS23 3XX,73561849086,gp,R0006911,1
1281,Priya,Sharma,,7445520682,221 Station Road,Middlesbrough,TS8 3XX,88841900705,gp,R0005737,1
1282,John,Khan,,1678865422,181 park ave,York,TS8 4XX,39997376728,cardiovascular medicine,R0007484,3
1284,John,Thomas, Dr,7261592705,284 High Street,Newcastle,TS13 8XX,91564648648,cardiology,R0004994,2
1286,Elena,Davies,,3134085088,208 High Street,Middlesbrough,TS11 5XX,74606954290,orthopedics,R0000263,3
1287,John,Taylor,,4806205977,232 Park Avenue,Durham,TS15 2XX,84531976485,cardiology,R0000000,1
1290,Priya,Sharma,,0570547210,274 Church Lane,York,TS27 4XX,16036254929,orthopaedics,R0000838,1
1294,Mohammed,Patel,,8281306780,82 Victoria Road,Leeds,TS4 6XX,37308850457,paediatrics,R0005590,2
1296,Omar,Thomas, Jr,7665870951,118 Station Rd,Newcastle,TS18 7XX,0527 004 8930,ortho surgery,R0006666,3
1297,Mohammed,Roberts,,1103624280,45 Station Road,York,TS25 4XX,05239925599,cardiology,R0001039,1
1301,Sarah,Ahmed,,7318697766,247 Church Lane,Newcastle,TS24 2XX,92794197491,cardiovascular medicine,R0002859,1
1305,Rajesh,Sharma,,6498946177,204 Park Avenue,Middlesbrough,TS14 3XX,95641663636,orthopaedics,R0001867,2
1306,David,Nguyen,,9362475957,98 Church Lane,Durham,TS24 8XX,35781001221,gp,R0003396,1
1310,Wei,Thomas,,4861702880,256 Station Road,Middlesbrough,TS8 8XX,16883641276,orthopaedics,R0000622,1
1313,John,Sharma,,0986391072,175 Park Avenue,Durham,TS4 5XX,43481579551,family medicine,R0005607,1
1315,Aisha,Jones, Dr,4712725774,217 station road,Leeds,TS2 1XX,(1849) 0964592,paediatrics,R0006120,2
1317,Lucy,Patel,,3512658803,115 Victoria Road,Newcastle,TS3 7XX,28412970985,orthopedics,R0002515,1
1320,Fatima,Wislon, MD,8336053957,210 church lane,York,TS16 6XX,10093212497,pediatrics,R0002897,1
1324,Chen,Jones, Jr,1627752208,13 Station Rd,York,TS1 5XX,(2537) 9684131,general practice,R0004618,2
1328,Priya,Khan, Dr,3818072942,225 park avenue,Durham,TS9 1XX,3817 419 5603,pediatrics,R0000432,1
1330,Priya,Brown, Dr,3361725430,110 Church Lane,Middlesbrough,TS8 7XX,11834141485,cardiology,R0006455,2
1332,Elena,Wilson,,1359863913,177 Church Lane,York,TS20 4XX,94601208683,pediatrics,R0002662,1
1334,James,Daives, MD,1406566194,176 Victoria Road,York,TS11 8XX,(8199) 6931108,ortho surgery,R0006672,1
1335,Elena,Sharma,,5942725222,142 Station Road,Newcastle,TS20 6XX,00380782110,gp,R0001926,1
1338,Fatima,Smith,,5703334150,156 High Street,York,TS27 6XX,33406173341,general practice,R0002840,1
1342,Aisha,Jones,,9961699443,87 Station Road,Durham,TS29 3XX,80091483306,pediatrics,R0002304,1
1343,Fatima,Smith,,9504105004,259 Park Avenue,Leeds,TS3 6XX,12518737083,ortho surgery,R0004693,1
1345,Wei,Ahmed,,0742019859,295 High Street,Middlesbrough,TS7 4XX,29524961496,orthopaedics,R0007071,1
1347,E.,Patel,,8404528296,126 Church Lane,York,TS24 6XX,(9058) 5278258,gp,R0001783,1
1348,Rajesh,Roberts,,5045866370,109 High Street,Leeds,TS14 1XX,58302067223,family medicine,R0004789,1
1351,A.,Sharma, Jr,8719969855,26 victoria rd,Middlesbrough,TS14 5XX,07608410234,family medicine,R0005060,2
1355,Wei,Sharma,,0968354047,45 High Street,Middlesbrough,TS1 8XX,45625027812,orthopaedics,R0005890,1
1356,Wei,Patel,,8721142187,272 Church Lane,Middlesbrough,TS5 6XX,34829952928,pediatrics,R0004782,1
1360,Aisha,Wilson,,8762226315,28 High Street,Middlesbrough,TS26 5XX,26398923661,gp,R0006268,1
1362,Lucy,Williams,,,280 Park Avenue,Newcastle,TS18 6XX,68707756028,pediatrics,R0002464,1
1364,Aisha,Brown,,0595418192,69 High Street,Leeds,TS1 1XX,16826343855,cardiovascular medicine,R0000904,1
1367,Aisha,Davies,,0108005424,68 Church Lane,Middlesbrough,TS14 7XX,96173161555,cardiology,R0005469,1
1368,Omar,Smith,,9312012012,242 Park Avenue,Middlesbrough,TS27 8XX,30210817643,family medicine,R0004326,1
1370,Omar,Ali,,8855308369,295 Station Road,Middlesbrough,TS12 8XX,02071220938,family medicine,R0003770,1
1372,J.,Williams, Jr,,70 Church Ln,Middlesbrough,TS19 3XX,(0984) 2210942,family medicine,R0007246,1
1376,Chen,Patel,,1885316583,143 Park Avenue,Newcastle,TS5 7XX,64211255979,ortho surgery,R0002691,2
1383,Grace,Simth, Dr,2359108597,229 Victoria Rd,Middlesbrough,TS25 1XX,(4686) 3794241,gp,R0006871,1
1385,Rajesh,Evans,,1284542876,243 Station Road,Durham,TS28 6XX,42536017345,pediatrics,R0000221,1
1387,Rajesh,Williams,,5930397891,212 Station Road,Middlesbrough,TS1 7XX,91750985737,cardiology,R0000107,1
1390,Aisha,Brown,,4919000282,263 Church Lane,Newcastle,TS26 4XX,34536808607,pediatrics,R0003296,1
1392,David,Roberts,,0091635127,255 Church Lane,York,TS28 4XX,87423836139,cardiovascular medicine,R0001677,1
1396,John,Thoams, Dr,,43 Victoria Rd,Durham,TS3 2XX,9871 321 2425,cardiovascular medicine,R0006845,1
1397,Sarah,Jones,,0406067337,202 Victoria Road,Newcastle,TS19 2XX,31017452044,pediatrics,R0004165,1
1398,Sarah,Patel,,2373935587,53 Victoria Road,Newcastle,TS4 1XX,41452093866,paediatrics,R0001210,1
1399,Lucy,Taylor,,7733407197,87 Station Road,Middlesbrough,TS23 4XX,14966519757,orthopaedics,R0001741,1
1401,Grace,Ahmed,,6025349661,89 Church Lane,Newcastle,TS19 7XX,99322738861,gp,R0001569,1
1402,Wei,Davies,,6890868361,198 High Street,Middlesbrough,TS1 4XX,33699534695,pediatrics,R0005819,1
1404,Chen,Sharma,,5854985146,274 Station Road,York,TS20 1XX,57257062360,pediatrics,R0000376,1
1411,Sarah,Jones,,0831211075,215 Victoria Road,Newcastle,TS19 5XX,99157846466,family medicine,R0003739,1
1413,Mohammed,Smith, Dr,7153874705,73 High St,Middlesbrough,TS9 1XX,3977 596 5109,gp,R0007303,4
1415,John,Ali,,6735148958,46 Church Lane,York,TS11 7XX,05375671726,cardiovascular medicine,R0005836,1
1418,John,Taylor,,3510107615,168 Church Lane,Middlesbrough,TS29 8XX,78585118471,family medicine,R0001509,1
1432,Sarah,Jonse,,3186139832,167 Station Road,Middlesbrough,TS27 6XX,(4697) 4776948,orthopedics,R0005880,1
